name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A48	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
A49	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A50	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A51	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A52	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A53	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A54	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A55	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A56	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A57	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A58	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A59	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A60	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A61	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A62	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A63	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A64	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B1	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B2	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B3	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B4	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B5	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B6	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B7	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B8	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B9	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B10	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B11	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B12	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B13	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B14	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B15	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B16	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B17	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B18	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B19	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B20	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B21	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B22	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B23	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B24	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B25	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B26	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B27	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B28	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B29	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B30	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B31	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B32	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B34	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B35	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B36	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B37	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B38	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B39	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B40	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B41	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B42	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B43	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B44	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B45	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B46	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	good	n/a
B47	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B48	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B49	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	good	n/a
B50	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	good	n/a
B51	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B52	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B53	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B54	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B55	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B56	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B57	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	spiking
B58	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B59	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B60	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B61	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B62	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B63	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
B64	ECOG	µV	n/a	n/a	n/a	n/a	1000	n/a	n/a	bad	artifact
